,fit_time,score_time,test_acc,test_f1_macro,test_prec_macro,test_rec_macro
0,0.003381013870239258,33.4603955745697,0.7958792525155726,0.8111302612763867,0.822078191131339,0.8047131483246747
1,0.011853456497192383,33.195876598358154,0.8164829899377096,0.8306712267750921,0.8424556013339702,0.825898437990717
2,0.0021948814392089844,26.93356204032898,0.8001916626736943,0.8014743628789004,0.8263616895055711,0.7826693756348947
3,0.0023221969604492188,27.380150318145752,0.7973167225682798,0.7971766645124555,0.8225614635537545,0.7758964846092337
4,0.001954793930053711,27.8714439868927,0.812170579779588,0.8232702542896767,0.8325127042112266,0.8162749526809149
5,0.0020036697387695312,28.228726387023926,0.8078581696214662,0.8312335138080629,0.836362887641039,0.8268637329849229
6,0.0024225711822509766,27.33478546142578,0.8035457594633445,0.8066939019548,0.8106710200358909,0.8035312456107401
7,0.0023229122161865234,27.484226942062378,0.8058485139022051,0.8026147513874076,0.8270798971259898,0.7826887289510981
8,0.004154682159423828,26.998351335525513,0.8159156279961649,0.8127072701341512,0.8467278461788328,0.7863158144537366
9,0.00226593017578125,26.98307180404663,0.8178331735378715,0.8283337136818053,0.8434111585185692,0.8148071103133722
10,0.0020055770874023438,26.87282657623291,0.8140872065165309,0.826519355553598,0.8451943054134188,0.810822057566091
11,0.0022592544555664062,26.819214820861816,0.8140872065165309,0.8307537460450347,0.8477340798504738,0.8165254185207349
12,0.002289295196533203,28.533493280410767,0.8150455198850024,0.8193680380527062,0.8418140493861944,0.801083246432202
13,0.0022776126861572266,28.47549271583557,0.7934834690943938,0.8047754339457946,0.833691464972422,0.7839245763395825
14,0.002262592315673828,31.527403593063354,0.8174413033061811,0.8190143282308595,0.8256733610229876,0.8219600759632213
15,0.002240419387817383,31.135058164596558,0.80067081935793,0.8075199927095852,0.8155141426363205,0.804587197406965
16,0.0020911693572998047,26.168424606323242,0.8040249161475802,0.8208783390837957,0.8378510019591521,0.8070691452499279
17,0.0021843910217285156,26.320887327194214,0.7967401725790988,0.8062496780933871,0.8234452974498447,0.7918266985690376
18,0.002244234085083008,26.340728759765625,0.7972195589645255,0.8052968946325217,0.8342558423705505,0.785379779206322
19,0.0021615028381347656,26.263654947280884,0.8101629913710451,0.8126318760912556,0.8479302186759655,0.7893361850209949
20,0.006165742874145508,26.348848342895508,0.8140872065165309,0.8078142462161866,0.8368900247331786,0.7904182548895431
21,0.002176046371459961,26.537401914596558,0.8140872065165309,0.8230582537108794,0.827297046950362,0.82010483415535
22,0.002397775650024414,26.49553370475769,0.8102539530426449,0.8325656332396623,0.8512493805775291,0.8160926758996143
23,0.0022432804107666016,26.686731100082397,0.7925251557259224,0.8121477153647979,0.8421938214086898,0.7877560882789044
24,0.00222015380859375,26.150790691375732,0.8001916626736943,0.8042722348488236,0.8186210467171113,0.7926920697345269
25,0.0022737979888916016,26.336080074310303,0.8107331097268807,0.8044356080001126,0.8265233023786394,0.7859442678522363
26,0.002166748046875,26.071552753448486,0.8107331097268807,0.8225708924888299,0.8303385231004213,0.8197330145970794
27,0.0024738311767578125,26.168203115463257,0.8096836049856184,0.8275577095417478,0.8530941803550355,0.8069877547326542
28,0.0020780563354492188,27.533377408981323,0.800575263662512,0.8058671783528634,0.8163241983163504,0.7982496683507088
29,0.002199888229370117,27.89350128173828,0.7933844678811122,0.8098446074422966,0.8229340357033056,0.8019574674423602
30,0.0025453567504882812,25.946468830108643,0.794920939147101,0.8193337088574536,0.8497910604947071,0.7983495437000315
31,0.002204418182373047,25.740907669067383,0.8255869669381888,0.8338515666527885,0.8490781072521244,0.8218862804976452
32,0.0022482872009277344,26.05930519104004,0.7977958792525156,0.7949166203175196,0.8180620884671183,0.7762667491595198
33,0.0022644996643066406,26.03344440460205,0.7906085289889794,0.7905008516830372,0.8058950629026868,0.7781705183863853
34,0.0022575855255126953,25.995604276657104,0.7886919022520364,0.8010700770198201,0.8263702769269207,0.7799343141086124
35,0.005033016204833984,26.114232540130615,0.8016291327264016,0.815317692739237,0.8265952977567301,0.8063941828642024
36,0.0021843910217285156,26.403144121170044,0.8169621466219453,0.8189719274743487,0.8436268728034851,0.7990206896547214
37,0.0022478103637695312,26.55225372314453,0.822627037392138,0.8410106757992278,0.8525217058852871,0.8330613993099254
38,0.002344369888305664,27.001604318618774,0.8135186960690316,0.8139878110656911,0.8346363733268496,0.8005362727390338
39,0.002191305160522461,26.959312677383423,0.8058485139022051,0.8130668640098295,0.8266304271893299,0.8085148447866736
40,0.0024442672729492188,26.747972011566162,0.802587446094873,0.7918316542876424,0.8150535983552497,0.7756944412798918
41,0.0024678707122802734,26.949573516845703,0.8126497364638237,0.825574480326591,0.8338961113089004,0.8232931880212176
42,0.0022444725036621094,26.80107855796814,0.794920939147101,0.8076229542256418,0.8225476997578371,0.7957677233087135
43,0.0023500919342041016,26.84768271446228,0.812170579779588,0.8174765771703755,0.832381851124618,0.8047473491735805
44,0.0022802352905273438,26.821075916290283,0.80067081935793,0.81006370873154,0.8272749994985712,0.7965928363725032
45,0.0023467540740966797,26.847258806228638,0.7901293723047437,0.7823139169051787,0.8184368710788772,0.7589446164051896
46,0.002153158187866211,26.9159414768219,0.8150455198850024,0.8405708288423798,0.8608617348199296,0.8231785996801823
47,0.0022804737091064453,26.78308939933777,0.8096836049856184,0.819728447753132,0.8330362125383625,0.8092535645422142
48,0.002229452133178711,26.768293619155884,0.8106423777564717,0.8176096322273126,0.8266114309772191,0.8107643938418687
49,0.0024297237396240234,26.826551914215088,0.8092042186001918,0.8083723510767991,0.8495776118949349,0.7791852536893139
50,0.0026128292083740234,27.011873722076416,0.804504072831816,0.8202438165156365,0.8374401298193496,0.8058970808207766
51,0.0025277137756347656,26.996229648590088,0.8011499760421658,0.8152406355039323,0.8444390774917091,0.7920318831550189
52,0.002196073532104492,28.51361083984375,0.8217537134643028,0.8242115784559348,0.8311124733314105,0.8182630817541829
53,0.002674102783203125,28.39466643333435,0.8112122664111164,0.8250800955827206,0.8353484659564795,0.8173927735902704
54,0.002357959747314453,26.282840967178345,0.8107331097268807,0.8100813388954865,0.8373269901177216,0.7909486475490387
55,0.002249002456665039,26.276819944381714,0.7963584091998084,0.8001923852034704,0.8090711632171167,0.7953247837858175
