,fit_time,score_time,test_acc,test_f1_macro,test_prec_macro,test_rec_macro
0,0.040833234786987305,0.45165157318115234,0.8792525155725922,0.8808325856405488,0.8847617807763329,0.8799697990752952
1,0.03911185264587402,0.44452834129333496,0.8840440824149497,0.8960840642730815,0.9049586031163949,0.8888390464904182
2,0.035619258880615234,0.4162759780883789,0.8821274556780067,0.8881021183243166,0.9076744963288901,0.8736862844834415
3,0.035627126693725586,0.43356990814208984,0.8682319118351701,0.8803607204822529,0.8949557599985702,0.8673823675476312
4,0.03729987144470215,0.41982603073120117,0.8773358888356493,0.8901970350477959,0.8991148224839968,0.883708129933236
5,0.03451943397521973,0.43193840980529785,0.8854815524676569,0.9052723534537276,0.9070086989390714,0.9039153973499859
6,0.0367131233215332,0.43524789810180664,0.8883564925730714,0.9021549461829491,0.8989472513501107,0.9068837071885909
7,0.04289698600769043,0.43535447120666504,0.8667305848513902,0.8687544948639093,0.8999222017425543,0.8453660835622446
8,0.03887677192687988,0.43122363090515137,0.8835091083413231,0.8986772112074483,0.9209343719015708,0.882081074109478
9,0.0377812385559082,0.43045997619628906,0.8897411313518696,0.9068009766725303,0.9074053423911614,0.9081220907166325
10,0.03681063652038574,0.4379873275756836,0.8845232390991854,0.901659983815406,0.9092376132638972,0.8945933517680787
11,0.03868389129638672,0.44101858139038086,0.8806899856252994,0.8982657299550861,0.9091864265112344,0.8889688386184998
12,0.03923201560974121,0.4250204563140869,0.8830857690464782,0.8923087444653426,0.8959492970359123,0.890436061503962
13,0.03483724594116211,0.420795202255249,0.8682319118351701,0.8835712262144176,0.8959167219652407,0.8752315074654918
14,0.03911852836608887,0.42412567138671875,0.883564925730714,0.8914611842695592,0.8992832825772091,0.8865861116188513
15,0.036894798278808594,0.43186092376708984,0.8682319118351701,0.8765577824375624,0.8897144172449448,0.8673651039922108
16,0.03940153121948242,0.42836666107177734,0.8773358888356493,0.8955414973733097,0.9010898118400724,0.8906595513427834
17,0.039227962493896484,0.42870378494262695,0.8758389261744967,0.886640380051735,0.8910023135380865,0.8834275633814489
18,0.03810691833496094,0.4326455593109131,0.8729626078619367,0.8821178566956327,0.8987349117869213,0.8716551972124954
19,0.03499722480773926,0.4317471981048584,0.8830297219558965,0.8948588594158066,0.9091097646418485,0.8825289049924138
20,0.03701448440551758,0.4211082458496094,0.881648298993771,0.8899812623187238,0.903743241543124,0.8791240384635658
21,0.03581881523132324,0.42133402824401855,0.8802108289410637,0.8867491623466193,0.8914950430340683,0.8844649534799589
22,0.038137197494506836,0.4049863815307617,0.8869190225203641,0.9085532545120852,0.9243991624702351,0.8947733960165604
23,0.03485918045043945,0.4397907257080078,0.8691902252036416,0.8947502338982511,0.8991111470443678,0.8918210326594038
24,0.0381166934967041,0.42932820320129395,0.8711068519405846,0.8805784832958086,0.8930873721370388,0.870561127350821
25,0.035635948181152344,0.42334890365600586,0.8869190225203641,0.8789225431143923,0.887219714799103,0.8723062374724044
26,0.03808879852294922,0.4110724925994873,0.8897939626257786,0.8948352478844085,0.8974881437834806,0.8942511959285723
27,0.037943363189697266,0.4396216869354248,0.8806327900287632,0.9083756829241493,0.9168096257098911,0.9012526402759745
28,0.04403209686279297,0.4121100902557373,0.87248322147651,0.8821868527411137,0.8827920511960449,0.883818541481034
29,0.03681468963623047,0.41942691802978516,0.8595397890699904,0.8765407850716865,0.8965506549152784,0.8606624225346414
30,0.03581690788269043,0.40528440475463867,0.8682319118351701,0.8847916877070161,0.9080475559828493,0.8674427638995876
31,0.03585195541381836,0.4320385456085205,0.8941063727839004,0.9105580161260495,0.9205656822870051,0.9034212159952669
32,0.03751993179321289,0.42703771591186523,0.8720651653090561,0.8844094114333165,0.8902833853703758,0.8805221280644121
33,0.04792451858520508,0.41826868057250977,0.8711068519405846,0.8957492495964875,0.902953326067018,0.889328335964216
34,0.036408185958862305,0.4250807762145996,0.8576904647819837,0.8707744018802964,0.8806600588550086,0.8617868156217487
35,0.035135746002197266,0.4202907085418701,0.8677527551509343,0.8841849071889326,0.9021060917750288,0.8698385252679182
36,0.03634381294250488,0.4218590259552002,0.8888356492573072,0.8966272803476061,0.9015998918616858,0.8938921163800234
37,0.0382080078125,0.42453718185424805,0.8849472674976031,0.8946513659738652,0.9088968008396036,0.8826900131142158
38,0.03677177429199219,0.418978214263916,0.8825503355704698,0.8863866330151375,0.9016618369679015,0.8800601626824119
39,0.035680294036865234,0.43799614906311035,0.8796740172579098,0.8919297726037186,0.8930080197806118,0.8917193720631643
40,0.04178953170776367,0.4425837993621826,0.8787733588883565,0.8837091760434036,0.8983963171924021,0.8719639845872714
41,0.03609895706176758,0.4351077079772949,0.8821274556780067,0.8902514929544147,0.9042787869416472,0.8814358452014953
42,0.03846406936645508,0.4188108444213867,0.8672735984666986,0.8831380564131495,0.8921345854954326,0.8753120423775828
43,0.03716588020324707,0.4152987003326416,0.8782942022041208,0.888831778056748,0.8901476900348388,0.8882824365379803
44,0.04121518135070801,0.43650078773498535,0.8658361284139914,0.8781547982364546,0.8928335399582092,0.8670658047586551
45,0.036597490310668945,0.4223899841308594,0.8672735984666986,0.8749226267500139,0.9021662841570312,0.85244070637609
46,0.03812265396118164,0.41675496101379395,0.8912314326784858,0.908696553534622,0.9156871398448702,0.9026049756854087
47,0.0369715690612793,0.4183664321899414,0.8777564717162033,0.8847635154685826,0.8928863285497101,0.8796539762934149
48,0.036834001541137695,0.4114377498626709,0.8744007670182167,0.8916116799158319,0.9058069004879598,0.8790506430953711
49,0.035213470458984375,0.4342045783996582,0.8787152444870565,0.8891145702815456,0.9055462070389516,0.8752998913729232
50,0.04916644096374512,0.41829347610473633,0.883564925730714,0.9013202084217206,0.9070315968617102,0.8964975051683503
51,0.037024736404418945,0.41863203048706055,0.8792525155725922,0.8906073053093996,0.9074860676898413,0.8754371984786457
52,0.04134106636047363,0.4209780693054199,0.8878773358888357,0.8967846932447122,0.8973156082740154,0.8971113221178931
53,0.0366978645324707,0.4349367618560791,0.8773358888356493,0.8950670293265643,0.9088837545117036,0.8844349392990223
54,0.04286813735961914,0.4252305030822754,0.8811691423095352,0.8987357673027678,0.9113239218998738,0.8886012108177529
55,0.052129268646240234,0.40679144859313965,0.8672735984666986,0.8735770381744278,0.8784105326615812,0.8724258474828114
56,0.03741860389709473,0.41294288635253906,0.8643986583612842,0.8828791792593317,0.8952267324722801,0.8727695866742645
57,0.03721499443054199,0.4131312370300293,0.8825503355704698,0.8880299336194137,0.8972403599461565,0.8809517685756654
58,0.03606677055358887,0.4319803714752197,0.861457334611697,0.8768865794317362,0.8913946211229291,0.8647648947223009
59,0.03741192817687988,0.4159729480743408,0.8854266538830298,0.8941255967669464,0.9000800033905056,0.8890231162767055
60,0.03650259971618652,0.41912198066711426,0.8931480594154289,0.8971072769107336,0.9035844867461148,0.8918869833492362
61,0.03566479682922363,0.4216494560241699,0.8677527551509343,0.8817419948533156,0.8920190499357813,0.8726867946446782
62,0.04390978813171387,0.4251289367675781,0.8850023957834212,0.9017318679635035,0.9034069665414908,0.9008164744119321
63,0.03589296340942383,0.4390740394592285,0.8691902252036416,0.8798070097682619,0.8918893734540552,0.870451335846871
64,0.036551475524902344,0.42385220527648926,0.8768567321514135,0.9056044328852785,0.9116468010625297,0.9001751357996346
65,0.03514599800109863,0.4273984432220459,0.8821274556780067,0.883398109285591,0.8859272203049015,0.882926209907648
66,0.036629676818847656,0.4293966293334961,0.8864398658361284,0.8986883388526259,0.9160503266205965,0.8841685717711756
67,0.03542304039001465,0.4280703067779541,0.87248322147651,0.8955851866091105,0.901336602567438,0.8910144196985724
68,0.036467790603637695,0.4170212745666504,0.87248322147651,0.8799289531002961,0.8967983895790345,0.8659650043447377
69,0.0354616641998291,0.42900633811950684,0.87679769894535,0.8910890565436261,0.9069469576142022,0.8772623580668926
70,0.03919720649719238,0.4400665760040283,0.8706276952563489,0.8823147295405173,0.8910819343312574,0.8746345762019064
71,0.03657102584838867,0.45004796981811523,0.8744609487302348,0.8867387030905949,0.9029656108354541,0.8733082406023766
72,0.04260110855102539,0.4042198657989502,0.8773358888356493,0.881230885155892,0.8901865832190047,0.8734855495958523
73,0.035356998443603516,0.4121077060699463,0.8653569717297557,0.8897387450003614,0.8943363060865592,0.8883305410324364
74,0.03745579719543457,0.4175987243652344,0.8864398658361284,0.9025308604487717,0.908204872265807,0.8984395545325844
75,0.035535335540771484,0.41577577590942383,0.8711068519405846,0.8807263135411184,0.8976476154011509,0.8705282806360212
76,0.043512821197509766,0.40718841552734375,0.8744609487302348,0.8943387341082839,0.9064861253265456,0.8831625255440573
77,0.049172163009643555,0.42871570587158203,0.87535953978907,0.8838585346161968,0.8890941788002006,0.88138958514554
78,0.03900146484375,0.4163341522216797,0.8815915627996165,0.8942469689440111,0.9057955378363124,0.8842049607112203
79,0.03671431541442871,0.41440320014953613,0.8772770853307766,0.8809141802613869,0.8998187102146188,0.8692671903466231
80,0.04112958908081055,0.4213371276855469,0.8773358888356493,0.880675343423976,0.9038892279611564,0.8639334655568488
81,0.03581857681274414,0.41779255867004395,0.8773358888356493,0.9004388182067813,0.9011703260935384,0.9006671337178526
82,0.03731417655944824,0.41497254371643066,0.8773358888356493,0.8960902250511346,0.9051103530147836,0.8882346738144008
83,0.03603839874267578,0.4216310977935791,0.8744609487302348,0.8916588337678987,0.9046248162621592,0.8827456847377416
84,0.03833627700805664,0.41731882095336914,0.8845232390991854,0.8948084183057614,0.9064872260718017,0.8849428201601081
85,0.04173874855041504,0.4210550785064697,0.8811691423095352,0.889011452443778,0.8987905818883671,0.8832416001454497
86,0.03750777244567871,0.40777158737182617,0.8826066123622425,0.8986154162588038,0.9190830685988968,0.8812642857332899
87,0.0351557731628418,0.4099233150482178,0.8729626078619367,0.8739134899008527,0.8812046308161653,0.8686190897101379
88,0.039353132247924805,0.43477463722229004,0.8796740172579098,0.8981299632079919,0.9059964245499735,0.8925459191292292
89,0.035350799560546875,0.4276444911956787,0.87248322147651,0.8814081732345623,0.887535182988608,0.8769949116929606
90,0.03636908531188965,0.42422056198120117,0.8792525155725922,0.8811068908848559,0.8868034687239831,0.8768726964430731
91,0.034980058670043945,0.4288771152496338,0.8672735984666986,0.8730615624233815,0.8826410429749024,0.8649990381240505
92,0.03741288185119629,0.46959662437438965,0.870148538572113,0.8919221900391241,0.8987534546832755,0.887093546448487
93,0.035851478576660156,0.46475863456726074,0.8893148059415429,0.9120563027697516,0.9193010612295681,0.9067688231218023
94,0.043653249740600586,0.4363541603088379,0.8787733588883565,0.8965454908427996,0.9147162962018928,0.8816545044748273
95,0.039122581481933594,0.43984174728393555,0.8773358888356493,0.8887034409729117,0.9078220130212401,0.8749863316612516
96,0.038294076919555664,0.4434173107147217,0.8620028749401054,0.8732216408150127,0.8698651676629842,0.8808328954149128
97,0.03559255599975586,0.4286801815032959,0.8758389261744967,0.8867929172570045,0.9065297681888862,0.8703736727354721
98,0.0499725341796875,0.42937397956848145,0.889261744966443,0.8976405521353872,0.9132618916878724,0.8837964616946418
99,0.04783272743225098,0.4171488285064697,0.8902205177372963,0.9040253592715105,0.9184552173238409,0.8920015650153622
100,0.03832054138183594,0.42052268981933594,0.8873981792046,0.9055799169508089,0.9100789607766067,0.9032089269218598
101,0.03764700889587402,0.42103147506713867,0.8687110685194058,0.884078123540449,0.8849151427893571,0.8856797681686851
102,0.04040408134460449,0.42383861541748047,0.8811691423095352,0.8935122064728375,0.9144830397060518,0.8797552351633874
103,0.037526845932006836,0.43192052841186523,0.8802108289410637,0.8956149224734019,0.9063586953830112,0.887188107903444
104,0.04139280319213867,0.4225189685821533,0.8773358888356493,0.8829696927129995,0.9028109402767002,0.8665903255922612
105,0.03827857971191406,0.42670178413391113,0.879731672256828,0.8967924321468169,0.9016302182287198,0.8924181756110167
106,0.036702871322631836,0.45891332626342773,0.8725443219932918,0.8846622566717915,0.891931762406205,0.8805920811068275
107,0.036161184310913086,0.47009825706481934,0.8820709491850431,0.8930706862034238,0.908134615895588,0.8795652061865122
108,0.03965306282043457,0.4383089542388916,0.8648130393096836,0.8727940879444428,0.8951845534819114,0.8570873199656214
109,0.03709554672241211,0.4445176124572754,0.8729626078619367,0.8801567373225456,0.8950026211280865,0.86866010627063
110,0.03635740280151367,0.4327244758605957,0.881648298993771,0.8969718587406929,0.9147698875141534,0.8812433319045986
111,0.035878658294677734,0.44048285484313965,0.8715860086248203,0.8907657916382062,0.8901367123330148,0.8924663613379012
112,0.04131197929382324,0.4015085697174072,0.8792525155725922,0.8879595638208536,0.8996596426537264,0.8774445923468948
113,0.04015398025512695,0.4413280487060547,0.8696693818878773,0.8991868072417564,0.9078302697329826,0.8936716903159603
114,0.037889957427978516,0.40743327140808105,0.877815045519885,0.8953883301090112,0.910753325630104,0.8826683905075842
115,0.03530526161193848,0.41113734245300293,0.879731672256828,0.8815515894532667,0.8881431156855498,0.8810039900822896
116,0.0370943546295166,0.40085411071777344,0.8720651653090561,0.8727516835338146,0.875748229482271,0.8721016985137956
117,0.03490018844604492,0.41895031929016113,0.8705656759348035,0.8800362008875345,0.8891461072147385,0.8717631000195913
118,0.03757739067077637,0.40595149993896484,0.8796740172579098,0.89518834563335,0.9081502013234205,0.8843290814108341
119,0.03594779968261719,0.43086886405944824,0.8859060402684564,0.8984739181405138,0.91696474679003,0.8838370210238043
120,0.0412595272064209,0.40604639053344727,0.8773358888356493,0.8870075399796139,0.8851110036637609,0.8896687625331275
121,0.0356755256652832,0.41225099563598633,0.8725443219932918,0.8764033968323083,0.8854994324350706,0.8711930499672792
122,0.03841757774353027,0.4397597312927246,0.8806899856252994,0.8931413146055092,0.9015620713233005,0.8872605976965976
123,0.03687596321105957,0.43502211570739746,0.8715860086248203,0.8776632495207487,0.8970576219378591,0.8612361209500796
124,0.037483930587768555,0.4315528869628906,0.8878773358888357,0.9054703940825911,0.9146331662289496,0.8973061291247214
125,0.04001164436340332,0.4146881103515625,0.883564925730714,0.8982556051351459,0.9055608255003484,0.8925639461577712
126,0.03763318061828613,0.41155076026916504,0.8773358888356493,0.8900901634925207,0.8927867000281452,0.8890394473625932
127,0.03538084030151367,0.4169635772705078,0.87535953978907,0.9003887430353329,0.9018537603636413,0.8996047908086062
128,0.04002857208251953,0.4119880199432373,0.87535953978907,0.8796476851237118,0.8942954851966243,0.8700863270936203
129,0.03582477569580078,0.4247145652770996,0.8710450623202302,0.8848295581437747,0.8971360725272629,0.8744283423697664
130,0.03786826133728027,0.41744232177734375,0.8773358888356493,0.8988701292386697,0.9102910322872324,0.888827907023645
131,0.037702083587646484,0.42345619201660156,0.8749401054144705,0.8999174054558584,0.9102633815921575,0.8905989218065699
132,0.0377197265625,0.4151601791381836,0.8768567321514135,0.8861946757474497,0.8936106266378813,0.8843578418352914
133,0.036333560943603516,0.4325730800628662,0.8711068519405846,0.8925476525914086,0.8974272281040786,0.8902256769387235
