,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_h,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.0017917633056640625,7.379436714148597e-05,32.902842378616334,0.1716832645512298,0.01,{'h': 0.01},0.4672401254067659,0.42328242913503855,0.3598634256243555,0.4985986057385883,0.414931714500625,0.4327832600810747,0.047424004507342424,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.0020729541778564454,0.00039254162228772574,34.25372672080994,0.7711164314486466,0.02,{'h': 0.02},0.7527273033014211,0.7414867253881581,0.7152631454831556,0.7316518403142318,0.7524321951313118,0.7387122419236556,0.014085923574262573,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.0016880512237548828,4.309969618472491e-05,31.76847438812256,0.10368686826056815,0.05,{'h': 0.05},0.7800074121873081,0.7722252504277006,0.7818661477465949,0.7672156384481713,0.7835746218194183,0.7769778141258387,0.006236650982930595,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.0018198966979980468,0.00014980493320576426,32.07891192436218,0.7976884212809691,0.1,{'h': 0.1},0.7841299252156392,0.777712895768259,0.7874672856204995,0.7707539547183373,0.7874690564582575,0.7815066235561985,0.00644940412159872,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.001696300506591797,0.0001162976795974336,30.52150845527649,0.2814473194860608,0.2,{'h': 0.2},0.7750973941824814,0.7799660103460019,0.7834976410245043,0.7786422435008656,0.7854832638786048,0.7805373105864917,0.0036533919575215492,2,0.9852424914996364,0.9864644414309924,0.9857685050453465,0.9853240134346457,0.9863950728318334,0.9858389048484909,0.0005150528176350551
5,0.0017892837524414063,0.00010291681449091211,31.381306838989257,0.6878801469727593,0.5,{'h': 0.5},0.6074541050704312,0.6104766636433506,0.5982421925300873,0.6036372150941552,0.6140687481357815,0.6067757848947612,0.005477531444858207,5,0.7063148252764103,0.6978568530429466,0.6964948607796758,0.7063569099584491,0.6993801116329127,0.701280712138079,0.004227281538041653
6,0.0019762516021728516,0.0006490678777359766,30.114297485351564,0.7869772362540571,1,{'h': 1},0.336515789309979,0.35820924304784224,0.3370536316130881,0.37223733062271047,0.3714853168593743,0.3551002622905989,0.01576628301387479,7,0.38427666338211336,0.38413359135916975,0.39070643099512264,0.3827818250411649,0.3868162669898727,0.3857429555534887,0.0028034423715133988
7,0.002277374267578125,0.000780295981838586,30.007935953140258,0.21117142374737743,2,{'h': 2},0.1600887241410294,0.1794055530171564,0.1616871761697153,0.18702195551094422,0.17785774496228016,0.1732122307602251,0.010542294340119938,8,0.18519007311724345,0.1776646522017283,0.18523611096515621,0.17865531734784565,0.18290799415976852,0.18193082955834844,0.0032072310141911344
8,0.0017563343048095704,0.0002130935377713822,28.33366103172302,3.5151911496607395,5,{'h': 5},0.04854918612880396,0.04853888063397721,0.048513800424628446,0.04852410278190699,0.04852410278190699,0.04853001455024472,1.2481608425703673e-05,9,0.04889652998505187,0.04889748181263217,0.048904563373345304,0.048650286339201355,0.04890198698150991,0.04885016969834812,9.998477115945556e-05
